date,event_name,winner_side,team1_name,team2_name,team1_score,team2_score,match_url,map1_team1_startside,map1_team2_startside,map1_round1_winner,map1_round2_winner,map1_round3_winner,map1_round4_winner,map1_round5_winner,map1_round6_winner,map1_round7_winner,map1_round8_winner,map1_round9_winner,map1_round10_winner,map1_round11_winner,map1_round12_winner,map1_round13_winner,map1_round14_winner,map1_round15_winner,map1_round16_winner,map1_round17_winner,map1_round18_winner,map1_round19_winner,map1_round20_winner,map1_round21_winner,map1_round22_winner,map1_round23_winner,map1_round24_winner,map2_team1_startside,map2_team2_startside,map2_round1_winner,map2_round2_winner,map2_round3_winner,map2_round4_winner,map2_round5_winner,map2_round6_winner,map2_round7_winner,map2_round8_winner,map2_round9_winner,map2_round10_winner,map2_round11_winner,map2_round12_winner,map2_round13_winner,map2_round14_winner,map2_round15_winner,map2_round16_winner,map2_round17_winner,map2_round18_winner,map2_round19_winner,map2_round20_winner,map2_round21_winner,map2_round22_winner,map2_round23_winner,map2_round24_winner,map3_team1_startside,map3_team2_startside,map3_round1_winner,map3_round2_winner,map3_round3_winner,map3_round4_winner,map3_round5_winner,map3_round6_winner,map3_round7_winner,map3_round8_winner,map3_round9_winner,map3_round10_winner,map3_round11_winner,map3_round12_winner,map3_round13_winner,map3_round14_winner,map3_round15_winner,map3_round16_winner,map3_round17_winner,map3_round18_winner,map3_round19_winner,map3_round20_winner,map3_round21_winner,map3_round22_winner,map3_round23_winner,map3_round24_winner,map1_winner,map2_winner,map3_winner
2025-09-12T10:00:00Z,ESEA League Season 54 Europe Elite Cup 2,team2,Back2TheGame,Wildcard Academy,1.0,2.0,https://www.hltv.org/matches/2385479/-,ct,t,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2
2025-09-12T10:05:00Z,CCT Season 3 Europe Series 6,team1,HOTU,Eternal Fire,2.0,0.0,https://www.hltv.org/matches/2385445/-,ct,t,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team2,ct,t,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-12T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,team2,Last Bullet,UR,1.0,2.0,https://www.hltv.org/matches/2385483/-,ct,t,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,t,ct,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,OT
2025-09-12T10:00:00Z,Galaxy Battle 2025 Phase 4 Closed Qualifier,team1,Betera,ARCRED,2.0,0.0,https://www.hltv.org/matches/2385533/-,ct,t,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-12T10:10:00Z,FISSURE Playground 2,team1,Falcons,Virtus.pro,2.0,0.0,https://www.hltv.org/matches/2385292/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-12T11:00:00Z,CCT Season 3 South America Series 4,team1,KRÜ,Tropa do KinGui,1.0,0.0,https://www.hltv.org/matches/2385436/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
2025-09-12T09:00:00Z,ESL Challenger League Season 50 Asia-Pacific Cup 2,team2,Eruption,The Huns,0.0,2.0,https://www.hltv.org/matches/2385482/-,t,ct,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,ct,t,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,OT,team2,NA
2025-09-12T07:00:00Z,CCT Season 3 Europe Series 6,team1,CYBERSHOKE,RUBY,2.0,1.0,https://www.hltv.org/matches/2385444/-,ct,t,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,t,ct,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team2,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1
2025-09-12T06:45:00Z,FISSURE Playground 2,team2,The MongolZ,3DMAX,1.0,2.0,https://www.hltv.org/matches/2385291/-,ct,t,team2,team2,team2,team1,team1,team1,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2
2025-09-12T06:30:00Z,European Pro League Series 2,team2,Betera,FORZE Reload,1.0,2.0,https://www.hltv.org/matches/2385256/-,t,ct,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,t,ct,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team2
2025-09-12T07:00:00Z,Exort The Proving Grounds Season 4,team2,Johnny Speeds,Sangal,0.0,2.0,https://www.hltv.org/matches/2385450/-,t,ct,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,ct,t,team1,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,OT,NA
2025-09-12T04:00:00Z,United21 League Season 37,team2,AM,WOPA,1.0,2.0,https://www.hltv.org/matches/2385158/-,ct,t,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team2,team1,ct,t,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2
2025-09-12T02:00:00Z,CCT Season 3 Oceania Series 2,team1,SemperFi,Rooster,3.0,2.0,https://www.hltv.org/matches/2385028/-,ct,t,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,t,ct,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1
2025-09-12T04:00:00Z,Exort The Proving Grounds Season 4,team1,Betclic,SENZA,2.0,0.0,https://www.hltv.org/matches/2385449/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,t,ct,team2,team2,team1,team2,team2,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-12T04:00:00Z,FISSURE Playground 2,team2,GamerLegion,TYLOO,0.0,2.0,https://www.hltv.org/matches/2385290/-,ct,t,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-09-12T04:00:00Z,CCT Season 3 Europe Series 6,team1,ESC,GUN5,2.0,0.0,https://www.hltv.org/matches/2385443/-,t,ct,team1,team2,team2,team2,team1,team1,team2,team1,team2,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team1,ct,t,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T22:00:00Z,ESL Impact League Season 8 North America,team1,Nocturnal,Little Bocks,2.0,0.0,https://www.hltv.org/matches/2385148/-,ct,t,team1,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,team1,Wanted Goons,FlyQuest RED,2.0,0.0,https://www.hltv.org/matches/2385390/-,t,ct,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team2,ct,t,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T21:30:00Z,ESL Challenger League Season 50 North America Cup 2,team2,Mythic,Aether,0.0,2.0,https://www.hltv.org/matches/2385392/-,t,ct,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,team2,ct,t,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-09-11T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,team1,Marsborne,Outfit 49,2.0,0.0,https://www.hltv.org/matches/2385388/-,ct,t,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,t,ct,team1,team1,team2,team2,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,team2,LAG,Getting Info,0.0,2.0,https://www.hltv.org/matches/2385387/-,t,ct,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-09-11T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,team1,SkinRave,Shimmer,2.0,0.0,https://www.hltv.org/matches/2385389/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,team1,BOSS,InControl,2.0,0.0,https://www.hltv.org/matches/2385393/-,ct,t,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T21:00:00Z,ESL Challenger League Season 50 North America Cup 2,team2,NYX,anything else,0.0,2.0,https://www.hltv.org/matches/2385391/-,t,ct,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-09-11T17:00:00Z,ESL Impact League Season 8 South America,team2,Curralzinho,thekillaz fe,1.0,2.0,https://www.hltv.org/matches/2385143/-,t,ct,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,OT,team2,team2
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team2,Bounty Hunters,Galorys,1.0,2.0,https://www.hltv.org/matches/2385376/-,t,ct,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team2,team1,team1,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,ct,t,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team2,team1,team2,team2
2025-09-11T19:30:00Z,ESL Impact League Season 8 North America,team1,wwaves,Legacy Lotus,2.0,0.0,https://www.hltv.org/matches/2385147/-,ct,t,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,t,ct,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team2,ShindeN,2GAME,1.0,2.0,https://www.hltv.org/matches/2385372/-,t,ct,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,ct,t,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team1,team2,team2,team1,team2,team2
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team2,ex-W7M,Yawara,1.0,2.0,https://www.hltv.org/matches/2385373/-,ct,t,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,t,ct,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team1,BESTIA,Fluxo,2.0,0.0,https://www.hltv.org/matches/2385374/-,t,ct,,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,ct,t,,team1,team1,team2,team1,team2,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team1,NA
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team2,Keyd Stars,MIBR,0.0,2.0,https://www.hltv.org/matches/2385370/-,t,ct,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,ct,t,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team1,team1,team1,team2,team1,team2,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,OT,team2,NA
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team2,GameHunters,Sharks,0.0,2.0,https://www.hltv.org/matches/2385375/-,t,ct,team2,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-09-11T17:00:00Z,ESL Challenger League Season 50 South America Cup 2,team1,KRÜ,Tropa do KinGui,2.0,0.0,https://www.hltv.org/matches/2385377/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T17:00:00Z,ESL Impact League Season 8 South America,team1,FURIA fe,CAPIVARAS,2.0,0.0,https://www.hltv.org/matches/2385144/-,ct,t,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T15:10:00Z,CCT Season 3 South America Series 4,team2,Bounty Hunters,ShindeN,0.0,2.0,https://www.hltv.org/matches/2385435/-,t,ct,,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,ct,t,,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-09-11T14:30:00Z,ESL Impact League Season 8 Europe,team2,Let Her Cook,Flame Sharks fe,0.0,2.0,https://www.hltv.org/matches/2385139/-,ct,t,team2,team1,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,t,ct,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,OT,team2,NA
2025-09-11T14:30:00Z,ESL Impact League Season 8 Europe,team2,Imperial Valkyries,Overpeek,1.0,2.0,https://www.hltv.org/matches/2385140/-,ct,t,team1,team1,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2
2025-09-11T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,team1,RUBY,JiJieHao,2.0,1.0,https://www.hltv.org/matches/2385355/-,t,ct,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team2,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team1,team2,team1,team2,team2,ct,t,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team1,team1
2025-09-11T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,team1,Alliance,ENCE,2.0,1.0,https://www.hltv.org/matches/2385356/-,t,ct,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,ct,t,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team2,team1,ct,t,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,OT,team1
2025-09-11T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,team2,TPuDCATb TPu,9INE,1.0,2.0,https://www.hltv.org/matches/2385358/-,t,ct,,team2,team2,team1,team2,team1,team2,team2,team2,team1,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,ct,t,,team1,team2,team2,team2,team1,team1,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,ct,t,,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2
2025-09-11T13:00:00Z,CCT Season 3 Europe Series 6,team2,Johnny Speeds,FAVBET,1.0,2.0,https://www.hltv.org/matches/2385442/-,t,ct,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,ct,t,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2
2025-09-11T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,team1,GUN5,FUT,2.0,1.0,https://www.hltv.org/matches/2385357/-,t,ct,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,ct,t,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team1,team2,team2,team2,team2,t,ct,team2,team1,team2,team2,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team1
2025-09-11T14:10:00Z,Galaxy Battle 2025 Phase 4 Closed Qualifier,team1,ARCRED,Run&Kill,2.0,0.0,https://www.hltv.org/matches/2385522/-,ct,t,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team1,team2,t,ct,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team2,team1,team1,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-09-11T13:00:00Z,Thunderpick World Championship 2025 Closed Qualifier,team2,Legacy,Imperial,0.0,2.0,https://www.hltv.org/matches/2385170/-,t,ct,team1,team1,team1,team2,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,OT,team2,NA
2025-09-11T13:00:00Z,ESL Challenger League Season 50 Europe Cup 2,team2,Nemiga,ESC,0.0,2.0,https://www.hltv.org/matches/2385361/-,ct,t,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,OT,NA
2025-09-11T11:20:00Z,CCT Season 3 South America Series 4,team1,Galorys,Vasco,2.0,1.0,https://www.hltv.org/matches/2385434/-,ct,t,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,t,ct,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,ct,t,team1,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,OT,team1,OT
